scene,scene_token,lidar_token,sample_token,timestamp,is_key_frame,raw_point_count,centerpoint_point_count,centerpoint_point_density_per_m3,centerpoint_voxel_count,centerpoint_voxel_density_pct,centerpoint_points_per_voxel,pointpillars_point_count,pointpillars_point_density_per_m3,pointpillars_voxel_count,pointpillars_voxel_density_pct,pointpillars_points_per_voxel,threedssd_point_count,threedssd_point_density_per_m3,object_count,object_mean_nearest_neighbor_2d_m
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2ba2b314583647f9b90ae9e49a61da34,5e2150bdca274f41afd336b390092bd1,1535657539798985,False,34784,33797,0.3621935013717421,17744,0.021392746913580247,1.904700180342651,33752,0.4219,4542,2.83875,7.431087626596213,13771,0.30738839285714287,25,8.244749058358643
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,8faf7fadfab24c66ae11257f606e67cd,5e2150bdca274f41afd336b390092bd1,1535657539849300,False,34752,33760,0.36179698216735257,17721,0.02136501736111111,1.905084363184922,33714,0.421425,4566,2.85375,7.383705650459921,18265,0.40770089285714284,25,8.235303810693585
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,5ec832ec46bb4f809709f23b38671ea7,5e2150bdca274f41afd336b390092bd1,1535657539899103,False,34752,33772,0.3619255829903978,17719,0.021362606095679013,1.9059766352502963,33725,0.4215625,4564,2.8525,7.389351446099912,18234,0.40700892857142856,25,8.225993491730879
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,17ba6b60eed346b0a1496cb6e3f9ece2,5e2150bdca274f41afd336b390092bd1,1535657539950106,False,34752,33765,0.3618505658436214,17705,0.02134572723765432,1.9070883931092912,33724,0.42155,4553,2.845625,7.406984405886229,13787,0.3077455357142857,25,8.216499414377184
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,ffa423e9cb9948fbbfab196f219750af,5e2150bdca274f41afd336b390092bd1,1535657539999165,False,34752,33758,0.361775548696845,17746,0.021395158179012344,1.9022878395131297,33719,0.4214875,4540,2.8375,7.427092511013216,18228,0.406875,25,8.207406511122194
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,c2f4639d22454c6997a5076e56797865,5e2150bdca274f41afd336b390092bd1,1535657540049471,True,34752,33763,0.36182913237311387,17735,0.021381896219135804,1.9037496475895124,33723,0.4215375,4533,2.833125,7.439444076770351,13744,0.3067857142857143,25,8.198123125557506
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b758d9501aa64a16aa835dfa2ba7c150,e0286a70489f45a5b3469ee1b71b7667,1535657540099252,False,34752,33763,0.36182913237311387,17718,0.021361400462962962,1.9055762501410995,33718,0.421475,4562,2.85125,7.39105655414292,18245,0.40725446428571427,25,8.184393776012243
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,1b8a774141004a0e8439115e187d4592,e0286a70489f45a5b3469ee1b71b7667,1535657540149580,False,34784,33801,0.3622363683127572,17758,0.021409625771604938,1.9034238089874986,33752,0.4219,4557,2.848125,7.406627166995831,13742,0.30674107142857143,25,8.170552411464511
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,4f8d523683b94588b9bdfe9cf1ad0b94,e0286a70489f45a5b3469ee1b71b7667,1535657540199321,False,34752,33769,0.3618934327846365,17762,0.021414448302469136,1.9011935592838645,33721,0.4215125,4546,2.84125,7.41772987241531,13802,0.30808035714285714,25,8.156911917527726
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,fce63a61cf1d423f8caa2ba8eb623277,e0286a70489f45a5b3469ee1b71b7667,1535657540249671,False,34752,33757,0.3617648319615912,17770,0.02142409336419753,1.899662352279122,33714,0.421425,4550,2.84375,7.4096703296703295,13758,0.30709821428571427,25,8.14314545228845
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,c5d4ef9780a34b4f83e1af227f6119a6,e0286a70489f45a5b3469ee1b71b7667,1535657540299968,False,34784,33796,0.36218278463648834,17731,0.021377073688271606,1.9060402684563758,33747,0.4218375,4553,2.845625,7.4120360202064575,18163,0.40542410714285715,25,8.129435854242013
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e8a9761196314bd7b9a096ac99001f72,e0286a70489f45a5b3469ee1b71b7667,1535657540349749,False,34752,33755,0.36174339849108367,17765,0.021418065200617283,1.9000844356881508,33707,0.4213375,4531,2.831875,7.4391966453321565,16066,0.35861607142857144,25,8.115909788102524
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,0e739a5e85b34d2b9f229b7140be402b,e0286a70489f45a5b3469ee1b71b7667,1535657540400055,False,34752,33768,0.3618827160493827,17738,0.021385513117283952,1.9037095501183898,33725,0.4215625,4556,2.8475,7.402326602282704,17395,0.38828125,25,8.102285649727579
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2528931998b44eeba34c39f90587a2c6,e0286a70489f45a5b3469ee1b71b7667,1535657540449828,False,34784,33803,0.3622578017832647,17718,0.021361400462962962,1.907833841291342,33753,0.4219125,4575,2.859375,7.377704918032787,13742,0.30674107142857143,25,8.088851224657676
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2a0bd4e7d8c54af2887f144e3f6bd080,e0286a70489f45a5b3469ee1b71b7667,1535657540500148,False,34720,33738,0.36156121399176955,17682,0.021317997685185185,1.9080420766881574,33693,0.4211625,4547,2.841875,7.409940620189135,13715,0.30613839285714284,25,8.075316353806103
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,dc0221a7cc984f78a1f243b50ccc5ad8,e0286a70489f45a5b3469ee1b71b7667,1535657540549929,True,34752,33761,0.36180769890260633,17756,0.02140721450617284,1.9013854471727867,33716,0.42145,4543,2.839375,7.421527624917456,14935,0.3333705357142857,25,8.061974514724382
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e001c0f69e674b77939ba7dfef7bf974,b380e87cf0df4f129ec3f6892ba7f6be,1535657540599675,False,34720,33738,0.36156121399176955,17741,0.0213891300154321,1.9016966349134772,33694,0.421175,4540,2.8375,7.421585903083701,13720,0.30625,25,8.046976928010707
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,8fb57f0330844618b9ba030253b0d2d2,b380e87cf0df4f129ec3f6892ba7f6be,1535657540649997,False,34720,33735,0.36152906378600824,17757,0.021408420138888887,1.8998141577969252,33691,0.4211375,4549,2.843125,7.4062431303583205,13858,0.3093303571428571,25,8.031804554304879
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,44ef74d0ad7e4cab9c3fa414b3bb6431,b380e87cf0df4f129ec3f6892ba7f6be,1535657540699759,False,34688,33713,0.3612932956104252,17700,0.021339699074074073,1.9046892655367231,33662,0.420775,4564,2.8525,7.375547765118317,14892,0.3324107142857143,25,8.016862483873838
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,796c090df35e4bffa57ae473f45cb558,b380e87cf0df4f129ec3f6892ba7f6be,1535657540750074,False,34720,33725,0.3614218964334705,17756,0.02140721450617284,1.899357963505294,33681,0.4210125,4550,2.84375,7.402417582417582,18232,0.4069642857142857,25,8.001818697940667
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,9d0abec7ae874bf3b0d6a21ad4aaded0,b380e87cf0df4f129ec3f6892ba7f6be,1535657540799853,False,34688,33707,0.3612289951989026,17700,0.021339699074074073,1.9043502824858758,33667,0.4208375,4532,2.8325,7.428729037952339,17073,0.38109375,25,7.987001091302148
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2653b36818cf4d8ca026b10feb0df0a5,b380e87cf0df4f129ec3f6892ba7f6be,1535657540849605,False,34688,33697,0.3611218278463649,17745,0.021393952546296297,1.8989574528036066,33654,0.420675,4552,2.845,7.39323374340949,13788,0.30776785714285715,25,7.972259379604741
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,64902fbda3a94135857b2bf8668a9549,b380e87cf0df4f129ec3f6892ba7f6be,1535657540899920,False,34688,33699,0.3611432613168724,17733,0.021379484953703703,1.9003552698358992,33659,0.4207375,4545,2.840625,7.405720572057206,18211,0.4064955357142857,25,7.957422333791806
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,cc518848793f4b35846ed35868c0262e,b380e87cf0df4f129ec3f6892ba7f6be,1535657540949706,False,34656,33674,0.36087534293552814,17724,0.02136863425925926,1.8999097269239449,33629,0.4203625,4537,2.835625,7.412166629931673,15289,0.34127232142857145,25,7.942814612189234
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b8c5db10e27b4f9fa88c5a6a52bad41b,b380e87cf0df4f129ec3f6892ba7f6be,1535657540999469,False,34688,33701,0.36116469478737995,17704,0.02134452160493827,1.9035811116131947,33656,0.4207,4547,2.841875,7.401803386848472,16720,0.3732142857142857,25,7.9282892039891815
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e8b0d18145374766ad80f9545d48fcc5,b380e87cf0df4f129ec3f6892ba7f6be,1535657541049779,True,34688,33695,0.36110039437585734,17729,0.021374662422839506,1.9005584071295618,33656,0.4207,4555,2.846875,7.3888035126234906,18133,0.40475446428571427,25,7.913683765404958
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,3c41ba75c6344e42b4afc3df8cda6b42,7a2d2320af574587a515bd325ad86e36,1535657541099574,False,34688,33693,0.3610789609053498,17694,0.02133246527777778,1.9042048151915905,33655,0.4206875,4537,2.835625,7.417897288957461,13742,0.30674107142857143,25,7.899304117933236
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,3f1f636ba2854e7eb841e300a2215a08,7a2d2320af574587a515bd325ad86e36,1535657541149329,False,34688,33704,0.3611968449931413,17688,0.021325231481481483,1.9054726368159205,33661,0.4207625,4547,2.841875,7.402903012975588,18231,0.4069419642857143,25,7.885020465963951
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,092ed18313ec40b391fdb7bd2d484e80,7a2d2320af574587a515bd325ad86e36,1535657541199645,False,34688,33694,0.36108967764060357,17797,0.021456645447530863,1.8932404337809743,33646,0.420575,4551,2.844375,7.393100417490661,14819,0.33078125,25,7.870664844968967
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,10066602829a4e56be4b29160d6d012e,7a2d2320af574587a515bd325ad86e36,1535657541249454,False,34720,33733,0.3615076303155007,17725,0.021369839891975308,1.9031311706629055,33691,0.4211375,4538,2.83625,7.424195680916704,18214,0.4065625,25,7.856545460074111
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,3ab106a8f9a44fa2b09fde3a8b6b5119,7a2d2320af574587a515bd325ad86e36,1535657541299157,False,34720,33737,0.3615504972565158,17720,0.021363811728395063,1.9038939051918735,33692,0.42115,4527,2.829375,7.442456372873868,18227,0.4068526785714286,25,7.842550423664003
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,6098e4f94e1741e09a0a078b1efcc582,7a2d2320af574587a515bd325ad86e36,1535657541349485,False,34720,33735,0.36152906378600824,17739,0.02138671875,1.9017419245729748,33693,0.4211625,4557,2.848125,7.393680052666228,13693,0.30564732142857143,25,7.828479078659786
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2456ef6cad514a458a78e7d965319f47,7a2d2320af574587a515bd325ad86e36,1535657541399290,False,34720,33730,0.36147548010973934,17725,0.021369839891975308,1.9029619181946404,33683,0.4210375,4543,2.839375,7.414263702399295,18246,0.4072767857142857,25,7.814656517561824
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,efbec58d9cc549a3982be7b431ddbd88,7a2d2320af574587a515bd325ad86e36,1535657541449583,False,34752,33750,0.3616898148148148,17798,0.021457851080246913,1.8962804809529161,33704,0.4213,4522,2.82625,7.453339230429013,15779,0.35220982142857143,25,7.800806085255826
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,c79f471ec38a45029dbc0fc3f8873fe2,7a2d2320af574587a515bd325ad86e36,1535657541499354,False,34720,33735,0.36152906378600824,17713,0.021355372299382717,1.904533393552758,33689,0.4211125,4553,2.845625,7.399297166703272,18234,0.40700892857142856,25,7.787209978303449
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,aa5bd3e2287a4706ae999a9ab4a3ec9c,7a2d2320af574587a515bd325ad86e36,1535657541549660,True,34752,33754,0.3617326817558299,17792,0.021450617283950618,1.8971447841726619,33706,0.421325,4525,2.828125,7.4488397790055245,17564,0.39205357142857145,25,7.773583896095398
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,1ec81f8f3b3947e884d2b668a508c035,41e55a08b2dd4bb0836017b43cd181b3,1535657541599419,False,34752,33775,0.36195773319615915,17772,0.02142650462962963,1.9004613999549853,33728,0.4216,4596,2.8725,7.338555265448216,14932,0.3333035714285714,25,7.76261717723358
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,fd73d686f09b44d3840a3d361bcea6ca,41e55a08b2dd4bb0836017b43cd181b3,1535657541649743,False,34720,33745,0.3616362311385459,17709,0.02135054976851852,1.905528262465413,33704,0.4213,4565,2.853125,7.3831325301204815,17421,0.38886160714285717,25,7.751613778330096
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,8e5084665b0b46cab9bba81b83f63bb9,41e55a08b2dd4bb0836017b43cd181b3,1535657541699506,False,34752,33766,0.3618612825788752,17735,0.021381896219135804,1.9039188046236255,33721,0.4215125,4561,2.850625,7.393334795001096,13736,0.30660714285714286,25,7.740822725750867
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,eeaed1c385e6407c92bb1dda11905f22,41e55a08b2dd4bb0836017b43cd181b3,1535657541749826,False,34752,33779,0.3620006001371742,17702,0.021342110339506174,1.9082024629985312,33735,0.4216875,4562,2.85125,7.3947829899167035,18228,0.406875,25,7.7300045251108465
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,7e95a9f244104ef6a9b50945f9a24119,41e55a08b2dd4bb0836017b43cd181b3,1535657541799588,False,34784,33799,0.36221493484224965,17724,0.02136863425925926,1.906962310990747,33753,0.4219125,4558,2.84875,7.405221588415972,18257,0.4075223214285714,25,7.719401892414547
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,ed05bff589b74620abdcc4d20c13b115,41e55a08b2dd4bb0836017b43cd181b3,1535657541849915,False,34752,33772,0.3619255829903978,17781,0.021437355324074075,1.8993307463022326,33725,0.4215625,4548,2.8425,7.4153474054529465,13743,0.3067633928571429,25,7.708778727173826
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,dcef221bcd3b454ab5f4868ec6a0bbf9,41e55a08b2dd4bb0836017b43cd181b3,1535657541899687,False,34752,33753,0.36172196502057613,17742,0.02139033564814815,1.9024349002367265,33709,0.4213625,4564,2.8525,7.385845749342682,14347,0.3202455357142857,25,7.698374680010868
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,228c78849e244f67bf7bfe80fe1e73ef,41e55a08b2dd4bb0836017b43cd181b3,1535657541949997,False,34752,33770,0.36190414951989025,17744,0.021392746913580247,1.9031785392245266,33731,0.4216375,4524,2.8275,7.456012378426172,15395,0.34363839285714287,25,7.687964581806636
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,2c9e27ec71244777bc14ca37a2ebb0c4,41e55a08b2dd4bb0836017b43cd181b3,1535657541999781,False,34752,33748,0.3616683813443073,17786,0.02144338348765432,1.8974474305633644,33700,0.42125,4502,2.81375,7.4855619724566855,18229,0.40689732142857143,25,7.677772046295381
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,4d35bb78886440aa8309fd689646e894,41e55a08b2dd4bb0836017b43cd181b3,1535657542050127,True,34720,33734,0.3615183470507545,17731,0.021377073688271606,1.9025435677626756,33689,0.4211125,4560,2.85,7.387938596491228,14873,0.33198660714285716,25,7.667578012008165
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,cd6abba738ab4207befc793fab2b61f7,4fc4ffd1e7d64d54864252683132aaab,1535657542099891,False,34720,33732,0.36149691358024694,17700,0.021339699074074073,1.9057627118644067,33688,0.4211,4545,2.840625,7.412101210121012,17025,0.38002232142857145,26,6.620145407752944
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,f02d7fca8ca04a89bbe2222c0dd41fb5,4fc4ffd1e7d64d54864252683132aaab,1535657542149628,False,34720,33729,0.3614647633744856,17710,0.021351755401234566,1.9045172219085262,33685,0.4210625,4545,2.840625,7.411441144114411,14832,0.33107142857142857,26,6.609812972346777
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,fc3846bb9f7344a29a8706d364eec241,4fc4ffd1e7d64d54864252683132aaab,1535657542199939,False,34720,33731,0.36148619684499317,17794,0.021453028549382715,1.895638979431269,33684,0.42105,4559,2.849375,7.388462382101338,13744,0.3067857142857143,26,6.599491790570842
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,dc48e708c7f74b07b83805eae87ec658,4fc4ffd1e7d64d54864252683132aaab,1535657542249729,False,34688,33703,0.36118612825788754,17735,0.021381896219135804,1.9003665069072455,33657,0.4207125,4546,2.84125,7.403651561812582,13758,0.30709821428571427,26,6.589411159657899
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e042af3038684c5e9c4cd6166c1daa97,4fc4ffd1e7d64d54864252683132aaab,1535657542300020,False,34720,33723,0.36140046296296297,17688,0.021325231481481483,1.9065468113975577,33680,0.421,4533,2.833125,7.42995808515332,18211,0.4064955357142857,26,6.579368729948332
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b7cb481c566a4b27b57c9a7bb1a3ea57,4fc4ffd1e7d64d54864252683132aaab,1535657542349787,False,34720,33733,0.3615076303155007,17721,0.02136501736111111,1.9035607471361662,33687,0.4210875,4545,2.840625,7.411881188118812,13752,0.3069642857142857,26,6.569573795725436
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,32eff54be85d4949891dc22776bdcc9c,4fc4ffd1e7d64d54864252683132aaab,1535657542399561,False,34752,33760,0.36179698216735257,17747,0.021396363811728394,1.9022933453541444,33711,0.4213875,4512,2.82,7.471409574468085,13742,0.30674107142857143,26,6.559924438238521
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e300e5fa3a7d4d74aced93b93a2d979e,4fc4ffd1e7d64d54864252683132aaab,1535657542449881,False,34720,33738,0.36156121399176955,17714,0.021356577932098764,1.9045952354070228,33692,0.42115,4562,2.85125,7.3853572994300745,13725,0.30636160714285715,26,6.55032364122905
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,34cf8dfdb49d48dba0208f615788909f,4fc4ffd1e7d64d54864252683132aaab,1535657542499634,False,34752,33752,0.36171124828532236,17785,0.021442177854938273,1.8977790272701716,33705,0.4213125,4521,2.825625,7.45520902455209,13747,0.30685267857142856,26,6.540988740959381
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,e24d73597855494abe9e09b3e16a57c6,4fc4ffd1e7d64d54864252683132aaab,1535657542549956,True,34752,33761,0.36180769890260633,17744,0.021392746913580247,1.902671325518485,33711,0.4213875,4564,2.8525,7.386283961437336,13739,0.30667410714285714,26,6.5317118743465805
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,25c39099dc014fa0956785c4c7df1d48,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542599722,False,34720,33737,0.3615504972565158,17735,0.021381896219135804,1.90228361996053,33694,0.421175,4546,2.84125,7.4117905851297845,14587,0.32560267857142855,26,6.522786841487667
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,17ba2e10a54045eda1f8c0d1fc02083c,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542650057,False,34752,33771,0.361914866255144,17711,0.021352961033950617,1.9067810964937044,33730,0.421625,4523,2.826875,7.457439752376741,18291,0.40828125,26,6.513946564845998
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,f4ee7a39674642cdbb6b5b4f308c2855,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542699882,False,34784,33798,0.3622042181069959,17762,0.021414448302469136,1.902826258304245,33752,0.4219,4535,2.834375,7.442557883131202,18246,0.4072767857142857,26,6.505387077391562
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,7f6365fb7470442d8b51830a4508aee3,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542750135,False,34752,33777,0.3619791666666667,17712,0.021354166666666667,1.9070121951219512,33730,0.421625,4558,2.84875,7.400175515577008,17813,0.39761160714285715,26,6.49695313106208
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,8e19dcec6bc6440f9cebb32c2a53de66,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542799895,False,34752,33767,0.36187199931412894,17744,0.021392746913580247,1.9030094679891794,33719,0.4214875,4523,2.826875,7.455007738226841,13741,0.30671875,26,6.488805262496687
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,1e18599776ff4c2d81dd08bd715a98e5,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542850234,False,34752,33759,0.36178626543209874,17731,0.021377073688271606,1.9039535277198127,33711,0.4213875,4510,2.81875,7.474722838137472,15176,0.33875,26,6.480774979311984
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,703d2ccea2e44ea2971b53d7dbbcbc62,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542899979,False,34752,33767,0.36187199931412894,17721,0.02136501736111111,1.9054793747531178,33722,0.421525,4537,2.835625,7.432664756446991,13728,0.30642857142857144,26,6.47305575934711
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,8fcf36c6b6de418094e6008089c00d77,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657542950301,False,34720,33732,0.36149691358024694,17688,0.021325231481481483,1.9070556309362279,33691,0.4211375,4514,2.82125,7.463668586619407,18274,0.4079017857142857,26,6.465472345209819
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b25568abd347458c9a0baad62664e95b,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657543000087,False,34720,33741,0.36159336419753085,17677,0.02131196952160494,1.9087514849804832,33695,0.4211875,4532,2.8325,7.434907325684025,17128,0.3823214285714286,26,6.458199202035045
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,bf4f30dcde5c47f8a0a6d71f64b7f4ac,3e2d8c16ddbf41adb0c6c2fbe6d870b7,1535657543050389,True,34752,33776,0.3619684499314129,17731,0.021377073688271606,1.904912300490666,33726,0.421575,4521,2.825625,7.45985401459854,13919,0.3106919642857143,26,6.451089022263836
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,ad685bd1e6f64424b5ec04ad0abf4d81,4db81eb6876646ab83cd85305e533df1,1535657543100170,False,34720,33741,0.36159336419753085,17682,0.021317997685185185,1.9082117407533083,33699,0.4212375,4537,2.835625,7.4275953273087945,14802,0.3304017857142857,26,6.4455059906275
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b755c2b8607a460393c7abd6feda599b,4db81eb6876646ab83cd85305e533df1,1535657543150473,False,34720,33730,0.36147548010973934,17671,0.02130473572530864,1.9087770924112955,33680,0.421,4509,2.818125,7.4695054335772895,18260,0.4075892857142857,26,6.440111220185252
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,c2c773f14dbf4bc78d942aef19faad0c,4db81eb6876646ab83cd85305e533df1,1535657543200258,False,34752,33759,0.36178626543209874,17700,0.021339699074074073,1.9072881355932203,33713,0.4214125,4496,2.81,7.498443060498221,14613,0.3261830357142857,26,6.435022021175369
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,62dd19d99c8d4bafad064901a442a645,4db81eb6876646ab83cd85305e533df1,1535657543250015,False,34688,33712,0.36128257887517146,17722,0.02136622299382716,1.902268367001467,33662,0.420775,4501,2.813125,7.4787824927793825,18240,0.40714285714285714,26,6.430189723788981
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,05d88ce33b0b48439805e1eb491de684,4db81eb6876646ab83cd85305e533df1,1535657543300344,False,34720,33736,0.361539780521262,17657,0.02128785686728395,1.9106303449057032,33691,0.4211375,4528,2.83,7.4405918727915195,18260,0.4075892857142857,26,6.425565634994121
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,5d6d860d16284bc7b7e22f64313233ef,4db81eb6876646ab83cd85305e533df1,1535657543350093,False,34720,33736,0.361539780521262,17732,0.021378279320987653,1.9025490638393865,33692,0.42115,4541,2.838125,7.4195111208984805,14774,0.3297767857142857,26,6.421260611189241
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,240ad3e7671940af9d176ffd4505e5ea,4db81eb6876646ab83cd85305e533df1,1535657543400438,False,34688,33701,0.36116469478737995,17672,0.02130594135802469,1.907028066998642,33655,0.4206875,4498,2.81125,7.482214317474433,15373,0.3431473214285714,26,6.417177878369577
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,efe6dec6421a4d19ae78e7a839985ef0,4db81eb6876646ab83cd85305e533df1,1535657543450183,False,34720,33724,0.36141117969821673,17706,0.021346932870370372,1.9046650852818254,33676,0.42095,4511,2.819375,7.4653070272666815,13725,0.30636160714285715,26,6.413418853819007
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,3ce5fb25239f4c8fad7fbc82d3adeeb6,4db81eb6876646ab83cd85305e533df1,1535657543499941,False,34688,33711,0.3612718621399177,17674,0.02130835262345679,1.9073780694805929,33660,0.42075,4504,2.815,7.4733570159857905,18263,0.40765625,26,6.409936435820762
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b3fb153abfac4907ab97908bb8bfd3d9,4db81eb6876646ab83cd85305e533df1,1535657543550273,True,34720,33733,0.3615076303155007,17732,0.021378279320987653,1.9023798781863297,33687,0.4210875,4506,2.81625,7.476031957390147,15519,0.34640625,26,6.406700047661987
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,bb653c3163b34c15b509e24f411d4007,700779a911eb41488822e9a164e5c4a4,1535657543600031,False,34752,33766,0.3618612825788752,17709,0.02135054976851852,1.9067141001750523,33716,0.42145,4530,2.83125,7.442825607064018,13804,0.308125,26,6.4035365873021615
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,b390ff8478534c128efad7a4d04446a4,700779a911eb41488822e9a164e5c4a4,1535657543650346,False,34720,33732,0.36149691358024694,17703,0.02134331597222222,1.9054397559735639,33687,0.4210875,4521,2.825625,7.451227604512276,18279,0.40801339285714283,26,6.400627920821362
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,989566eec4d44021832894d2ba62cf6e,700779a911eb41488822e9a164e5c4a4,1535657543700117,False,34752,33772,0.3619255829903978,17680,0.021315586419753087,1.9101809954751132,33721,0.4215125,4536,2.835,7.434082892416225,18278,0.40799107142857144,26,6.3980405945797205
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,5dfe9091d87943c2b525badd27101b5a,700779a911eb41488822e9a164e5c4a4,1535657543750448,False,34720,33734,0.3615183470507545,17682,0.021317997685185185,1.9078158579346227,33692,0.42115,4501,2.813125,7.4854476782937125,14719,0.3285491071428571,26,6.39571970060635
scene-0770,aedcd3cf7c4a49d7a4a43ab7443a9eb1,d936b56029ad4ade86c867bc36634e38,700779a911eb41488822e9a164e5c4a4,1535657543800251,False,34720,33734,0.3615183470507545,17675,0.02130955825617284,1.9085714285714286,33689,0.4211125,4512,2.82,7.466533687943262,13724,0.3063392857142857,26,6.393717502643108
